,Site,SampleTime,SampleDate,pH,LocationType,GWType,X,Y,Na_mgL,Mg_mgL,Al_mgL,SiO2_mgL,K_mgL,Ca_mgL,Mn_mgL,Fe_mgL,F_mgL,Cl_mgL,NO3_mgL,SO4_mgL,DOC_mgL,TDN_mgL,Na_MP,Mg_MP,Al_MP,Si_MP,P_MP,K_MP,Ca_MP,Mn_MP,Fe_MP,Zn_MP,Rb_MP,Sr_MP,Ba_MP,Pb_MP,NH4 mg N/L,Alm_mgL,Alo_mgL,Durham_id,Method,SpecCond,DON_mgL,TMAl_mgL,OMAl_mgL,IMAl_mgL,NH4_NmgL,PO4_PmgL,S_mgL,Sr_mgL,Zn_mgL
1862,W3F,NA,4/1/13,5.17,2,stream,NA,NA,0.684388,0.1422,0.134664,1.84207,0.185928,0.452817,0.0278098,0.021,0.016392087,0.47008658,1.147031346,2.411573745,1.097639881,0.30554242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.121405503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,W3F,NA,4/5/13,5.14,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034135759,0.481573246,0.989936675,2.383299823,1.086207191,0.300986184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,W3F,NA,4/8/13,5.2,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01229397,0.438748462,0.850847001,2.403887901,0.989143415,0.290039936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,W3F,NA,4/9/13,5.02,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027220835,0.410856181,1.539438172,2.139886878,1.359701809,0.413780128,0.613245389,0.145727217,0.260518194,1.528869434,NA,0.194014755,0.424271803,0.033882991,-0.000591404,NA,0.00115552,0.004100941,0.010634133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866,W3F,NA,4/11/13,5.16,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02763237,0.394404101,1.370101697,2.155347165,1.247220444,0.390420201,0.599491993,0.140223437,0.25121313,1.532323897,NA,0.176744289,0.413332081,0.024441514,-5.79E-05,NA,0.001030236,0.004048627,0.010743638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,W3F,NA,4/19/13,5.17,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053221369,0.380926704,0.930272506,2.372813316,1.169328105,0.272113473,0.568099844,0.124822448,0.198246044,1.433076748,NA,0.153457722,0.369943154,0.015045258,-0.00025657,NA,0.000863374,0.003718536,0.009659565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,W3F,NA,4/30/13,5.07,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01759056,0.640730993,0.297090104,2.719579941,1.210888561,0.378403124,0.822004471,0.133389478,0.111179435,1.73109489,NA,0.370771108,0.436733453,0.01268929,-0.000233578,NA,0.00121896,0.004377674,0.010137666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1869,W3F,NA,6/27/13,5.16,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026573797,0.436188712,0.039749502,2.633753641,1.282344798,0.123089269,0.71992714,0.119176703,0.123014338,1.653150253,NA,0.077519477,0.410970599,0.014123719,-0.002114497,NA,0.000345444,0.003585717,0.004645456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,W3F,NA,6/28/13,5.1,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02763237,0.334282365,0.121927443,2.186857537,1.900557742,0.119620127,0.599391655,0.110703601,0.185909196,1.391817884,NA,0.092796615,0.370667002,0.020922527,-0.002593927,NA,0.000548167,0.003176188,0.005192385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,W3F,NA,6/28/13,5.15,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031035793,0.32175429,0.144271683,2.067679053,2.068704255,0.132689916,0.586662154,0.107715278,0.223110465,1.322707876,NA,0.140706974,0.363277245,0.030559607,0.002032402,NA,0.000794226,0.003063244,0.005217342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1872,W3F,NA,6/29/13,5.17,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007569814,0.350400658,0.034785255,2.320180723,1.64043599,0.10704723,0.580806051,0.101134204,0.160063936,1.361435347,NA,0.064952286,0.37276278,0.01587755,-0.001175044,NA,0.000469132,0.00387202,0.009299941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,W3F,NA,7/5/13,5.11,2,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033785302,0.365341633,0.002,2.510886641,1.49135461,0.122276792,0.612689126,0.098925981,0.133655026,1.512337399,NA,0.047706798,0.380587483,0.013902769,-0.000337835,NA,0.000410299,0.003973941,0.00867487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874,W3F,NA,6/5/14,5.33,2,stream,NA,NA,0.80875,0.161543,0.086712,2.33733,0.124265,0.601126,0.008,0.021,0.024544476,0.492959911,0.156472279,2.963148487,1.139026407,0.122012642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,W3F,NA,6/13/14,5.14,2,stream,NA,NA,0.693145,0.143951,0.155504,1.56954,0.219571,0.500395,0.031481,0.021,0.033222426,0.47746267,0.848722722,2.225081855,1.855814876,0.270116101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.084454623,0.023338455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1876,W3F,NA,6/14/14,5.09,2,stream,NA,NA,0.893476,0.130373,0.127727,1.79507,0.148239,0.482728,0.023258,0.021,0.03365845,0.500995999,0.465775301,2.463102197,1.465568076,0.175681562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.071952099,0.015158613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,W3F,NA,6/16/14,5.23,2,stream,NA,NA,0.968815,0.150136,0.08723,2.1226,0.125446,0.588996,0.016481,0.021,0.046084801,0.491035583,0.178112705,3.005301495,1.213311763,0.093859787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.059955582,0.012558296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,W3G,NA,7/10/09,4.83,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.22,0,2.1,1.553357806,0.089238827,0.636,0.097,0.186,1.308,NA,0.073,0.402,0.023,0.006,0.009,3.00E-04,0.00342,0.01467,0.00016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,W3G,NA,4/1/10,5.14,1,stream,NA,NA,0.61,0.12,0.17,1.37,0.19,0.36,0.03,0,0.01,0.27,0.08,2.18,1.41,0.13,0.702084991,0.115978642,0.198130179,1.224679226,NA,0.387285821,0.333438594,0.030375358,0.011735934,0.045563038,0.000469437,0.003493166,0.049125239,0.00013807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,W3G,NA,10/1/10,4.86,1,stream,NA,NA,0.40623,0.0995144,0.302515,1.06779,0.201863,0.461841,0.0772713,0.021,0.055441255,0.650774017,0.075801086,2.846764356,4.404148335,0.162791205,0.352,0.084,0.269,0.98,NA,0.182,0.412,0.069,0.009,NA,0.00112,0.00276,0.00436,0.00013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881,W3H,NA,7/10/09,4.56,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.242,0,2.368,1.804783217,0.076627604,0.614,0.1,0.235,1.21,NA,0.045,0.405,0.026,0.008,0.008,0.00021,0.00361,0.00515,2.00E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1882,W3H,NA,4/1/10,5.17,1,stream,NA,NA,0.63,0.13,0.2,1.39,0.21,0.39,0.03,0,0.01,0.25,0.04,2.17,1.91,0.13,0.788277736,0.133540472,0.209386274,1.21353283,NA,0.513417736,0.376635991,0.035654009,0.010372075,0.047970849,0.000706598,0.003779325,0.055049791,0.000175029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1883,W3H,NA,10/1/10,4.84,1,stream,NA,NA,0.386225,0.0955596,0.362442,1.02617,0.212917,0.439086,0.0886085,0.021,0.049310807,0.67561244,0.132427582,2.850336593,4.971140231,0.244922768,0.438,0.108,0.432,1.269,NA,0.254,0.505,0.102,0.016,NA,0.00154,0.00344,0.00614,0.00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,W3I,NA,7/10/09,4.55,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,0.204,0,2.15,2.352400715,0.094800413,0.54,0.087,0.246,NA,NA,0.057,0.358,0.034,0.012,0.007,0.00031,0.00296,0.00519,1.00E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,W3I,NA,4/1/10,4.93,1,stream,NA,NA,0.44,0.12,0.27,1.3,0.2,0.35,0.05,0,0.01,0.24,0,2.07,2.23,0.14,0.432,0.109,0.25,1.119,NA,0.197,0.26,0.047,0.007,0.006,0.00098,0.00269,0.00607,6.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,W3I,NA,10/1/10,4.76,1,stream,NA,NA,0.36295,0.0902584,0.394863,0.934134,0.200411,0.421399,0.104077,0.021,0.110800733,0.700593284,0.114824106,2.793706263,5.618455979,0.207249886,0.347,0.085,0.387,0.975,NA,0.198,0.404,0.1,0.015,NA,0.00123,0.0026,0.00499,0.00019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,W3J,NA,7/10/09,4.57,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.2,0,1.71,2.344798827,0.09173131,0.528,0.07,0.185,NA,NA,0.06,0.314,0.048,0.016,0.012,0.00018,0.0026,0.01183,0.00029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,W3J,NA,4/1/10,5.04,1,stream,NA,NA,0.55,0.13,0.23,1.23,0.28,0.37,0.07,0,0.02,0.23,0.08,1.94,2.71,0.16,0.543,0.127,0.453,1.104,NA,0.28,0.307,0.071,0.013,0.054,0.00056,0.00296,0.05287,5.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,W3J,NA,10/1/10,4.7,1,stream,NA,NA,0.351902,0.0918194,0.467218,0.906119,0.206325,0.360121,0.170904,0.0423069,0.0563924,0.67732349,0.053912142,2.63904745,7.735225724,0.241022883,0.326,0.084,0.421,0.908,NA,0.192,0.329,0.163,0.006,NA,0.00117,0.0021,0.00514,3.00E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,W3K,NA,7/10/09,4.37,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.2,0,1.78,3.989660841,0.14231804,0.583,0.102,0.327,1.266,NA,0.086,0.326,0.191,0.022,0.025,0.00012,0.00285,0.03245,0.00024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,W3K,NA,4/1/10,4.67,1,stream,NA,NA,0.35,0.13,0.33,1.14,0.3,0.38,0.15,0.02,0.02,0.22,0.65,1.77,3.99,0.37,0.388,0.12,0.305,1.071,NA,0.321,0.327,0.151,0.015,0.008,0.00178,0.00279,0.00743,0.00022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,W3K,NA,10/1/10,4.59,1,stream,NA,NA,0.324207,0.0983665,0.491161,0.892642,0.257173,0.398993,0.225338,0.080731,0.049020423,0.673448427,0.138444431,2.540134989,10.12486032,0.29335933,0.3,0.089,0.434,0.856,NA,0.244,0.376,0.215,0.015,NA,0.00156,0.00214,0.00499,0.00069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,W3L,NA,7/10/09,4.47,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.2,0,1.79,5.054488284,0.224942012,0.582,0.133,0.391,1.499,NA,0.078,0.374,0.239,0.042,0.013,0.00034,0.00286,0.01028,0.00059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,W3L,NA,4/1/10,4.62,1,stream,NA,NA,0.36,0.13,0.35,1.2,0.31,0.39,0.2,0.04,0.02,0.23,0.58,1.78,4.76,0.36,0.37595034,0.122987472,0.298384377,1.053080226,NA,0.318649358,0.334721585,0.197758264,0.035638415,0.008385509,0.001733005,0.002725291,0.007281417,0.000328432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,W3L,NA,6/18/10,4.8,1,stream,NA,NA,0.709213,0.192331,0.285081,2.10642,0.10195,0.405987,0.16612,0.016887,0.009039137,0.381715185,0.310096853,2.680768776,4.471156342,0.249024457,0.787,0.198,0.254,2.23,NA,0.155,0.418,0.14,0.025,0.011,0.00059,0.00276,0.0048,0.00013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,W3L,NA,8/6/10,4.98,1,stream,NA,NA,0.586883,0.205859,0.278654,2.35188,0.0763732,0.313821,0.201634,0.021,0.023587666,0.38151484,0.079817583,2.126842084,5.72362096,0.206834078,0.67086886,0.22262686,0.30405749,2.20161529,NA,0.10085445,0.31825182,0.21515616,0.03585936,0.00971191,0.000485596,0.003145165,0.011026753,0.000403418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,W3L,NA,10/1/10,4.55,1,stream,NA,NA,0.339266,0.100182,0.481713,0.890739,0.30938,0.445286,0.248531,0.108057,0.043953207,0.680650138,0.137108686,2.491969396,11.09229024,0.319332559,0.328,0.099,0.472,0.957,NA,0.323,0.443,0.261,0.024,NA,0.00206,0.00246,0.00575,0.00098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,W3M,NA,7/10/09,4.74,3,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.21,0,1.88,5.400835184,0.175420184,0.647,0.119,0.312,NA,NA,0.075,0.449,0.108,0.132,0.012,0.00025,0.00357,0.00849,0.00185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,W3M,NA,4/1/10,4.5,3,stream,NA,NA,0.42,0.1,0.37,1.13,0.37,0.31,0.12,0.08,0.06,0.21,0.91,1.5,5.96,0.46,0.439561962,0.092999547,0.336229132,1.008687396,NA,0.399023698,0.267075623,0.115255849,0.073127849,0.028615245,0.001152558,0.002472039,0.046507722,0.00054051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,W3M,NA,6/18/10,5.15,3,stream,NA,NA,1.36699,0.172546,0.24153,2.70159,0.231596,0.51308,0.121603,0.096828,0.032852287,0.514159073,0.076003281,2.601804354,6.323314088,0.246658714,1.698,0.188,0.259,2.799,NA,0.28,0.646,0.032,0.082,0.11,2.00E-04,0.00576,0.14424,0.00039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,W3M,NA,8/6/10,4.89,3,stream,NA,NA,0.803359,0.106885,0.437279,3.17703,0.206807,0.366493,0.185981,0.562332,0.096506624,0.737383876,0.032510934,1.404666315,9.182469532,0.247038825,0.802788,0.11162576,0.41974344,2.9856068,NA,0.11697768,0.32187976,0.18502352,0.64299496,0.01452664,0.000397571,0.003065886,0.020910716,0.001773779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,W3M,NA,10/1/10,4.35,3,stream,NA,NA,0.272021,0.0776357,0.501073,0.837846,0.401526,0.370894,0.158592,0.18694,0.04420269,0.63629359,0.284855175,1.972227336,15.81958517,0.463004296,0.267,0.077,0.458,0.91,NA,0.446,0.379,0.161,0.112,NA,0.00263,0.00198,0.00537,0.00238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,W3xx,1899-12-31 11:30:00,3/11/13,5.47,NA,NA,NA,NA,0.949124,0.217212,0.0277912,2.48009,0.0855295,0.681983,0.008,0.021,0.02542456,0.564296937,0.501384969,3.182339463,1.120537226,0.157352392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.01505992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,W3xx,1899-12-31 11:37:00,3/11/13,5.64,NA,NA,NA,NA,1.02392,0.221371,0.0222179,2.81433,0.106556,0.670504,0.008,0.021,0.030805526,0.533324834,0.516826711,3.454848969,0.989345664,0.151101941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.012014484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,W3xx,1899-12-31 11:40:00,3/11/13,5.67,NA,NA,NA,NA,1.02602,0.222148,0.0306468,2.7652,0.115061,0.703883,0.008,0.021,0.032231918,0.536137276,0.51078024,3.435521724,1.050874506,0.173912029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.014974395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,W3xx,1899-12-31 12:45:00,3/13/13,5.3,NA,NA,NA,NA,0.729644,0.204977,0.0831665,2.04961,0.222756,0.732878,0.0201562,0.021,0.021399263,0.632505561,1.762850637,2.436330875,1.240469349,0.462330938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.046770452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,W4A,1/1/00 14:25,7/23/19,6.07,1,stream,281704.9512,4870945.049,0.91,0.14,0.05,5.43,0.04,0.51,0,0,0.02,0.44,0.01,2.39,1.41,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-140,grab,10.01,0.05,0.03,0.01,0.01,0.004,0.001,0.78,0.004,0.004
1908,W4A,1/1/00 14:57,6/25/19,5.98,1,stream,281704.9512,4870945.049,0.65,0.13,0.05,4.38,0.05,0.52,0,0,0.02,0.37,0.03,2.29,1.26,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-084,grab,8.9,0.03,0.038,0.015,0.023,0.001,0.001,0.68,0,0
1909,W4A,1/1/00 15:38,7/12/19,5.91,1,stream,281704.9512,4870945.049,0.67,0.13,0.07,4.11,0.05,0.52,0,0,0.02,0.41,0.08,2.1,1.68,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-126,grab,8.76,0.05,0.04,0.01,0.02,0.005,0,0.68,0.005,0.004
1910,W4A,NA,7/10/09,4.92,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.218,0,2.634,1.357398023,0.095916451,0.929,0.165,0.068,2.083,NA,0.028,0.685,0.007,0.006,0.007,0.00012,0.00523,0.00406,0.00016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,W4A,NA,4/1/10,5.18,1,stream,NA,NA,0.67,0.15,0.11,1.94,0.08,0.6,0.01,0,0.02,0.24,0.05,2.41,1.24,0.1,0.752,0.145,0.106,1.854,NA,0.061,0.618,0.009,0,0.007,0.00036,0.00431,0.0037,2.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,W4A,NA,6/18/10,5.5,1,stream,NA,NA,1.07805,0.183343,0.061228,2.66534,0.031803,0.585293,0.01267,0.004699,0.018437054,0.34240114,0,3.215897537,1.245879381,0.044083552,1.195,0.198,0.066,2.7,NA,0.036,0.669,0.001,0.013,0.005,2.00E-04,0.00425,0.0025,3.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,W4A,NA,10/1/10,5.21,1,stream,NA,NA,0.644605,0.149565,0.205189,1.59648,0.189345,0.678358,0.0257675,0.021,0.049219622,0.633212147,0.027992679,2.926312144,3.492236369,0.135102026,0.685760774,0.170984375,0.201753659,1.792576491,NA,0.192,0.753075908,0.026,0.002,NA,0.00089,0.00471,0.00423,7.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,W4B,1/1/00 14:19,7/2/19,5.54,1,stream,281700.5,4870982.304,0.75,0.16,0.06,4.68,0.05,0.61,0.01,0,0.02,0.42,0.03,2.37,1.12,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-098,grab,10.99,0.05,0.026,0.003,0.023,0.009,0,0.73,0.005,0.004
1915,W4B,1/1/00 14:39,6/25/19,5.68,1,stream,281700.5,4870982.304,0.64,0.13,0.15,4.14,0.07,0.46,0.01,0,0.02,0.34,0.12,2.01,2.68,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-085,grab,9.35,0.06,0.078,0.025,0.054,0.001,0.001,0.58,0,0.01
1916,W4B,1/1/00 15:35,7/12/19,5.72,1,stream,281700.5,4870982.304,0.65,0.12,0.08,3.98,0.05,0.5,0,0,0.02,0.38,0.01,2.06,1.52,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-125,grab,8.71,0.07,0.04,0.03,0.01,0.004,0.001,0.69,0.004,0.006
1917,W4B,NA,7/10/09,4.9,1,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,0.246,0,2.7,1.234923158,0.081603271,0.97,0.167,0.088,2.142,NA,0.045,0.689,0.009,0.008,0.007,0.00016,0.00519,0.00382,3.00E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,W4B,NA,4/1/10,5.12,1,stream,NA,NA,0.66,0.15,0.13,1.91,0.07,0.55,0.01,0,0.02,0.25,0.11,2.44,1.12,0.14,0.756,0.139,0.134,1.824,NA,0.055,0.566,0.012,0,0.007,0.00033,0.00398,0.00356,3.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,W4B,NA,6/18/10,5.29,1,stream,NA,NA,0.937186,0.161912,0.064333,2.26921,0.058642,0.582017,0.008616,0.004468,0.017290967,0.384253666,0,3.207787416,1.030446888,0.062642463,1.005,0.163,0.068,2.227,NA,0.06,0.607,0.007,0.014,0.008,2.00E-04,0.00425,0.00539,3.00E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,W4B,NA,8/6/10,5.2,1,stream,NA,NA,0.989071,0.165021,0.058483,2.52139,0.0441833,0.614544,0.008,0.021,0.041205339,0.343052561,0,3.165395612,0.963565475,0.074059449,0.902,0.16,0.108,2.147,NA,0.058,0.643,0.014,0.019,0.008,0.00016,0.00464,0.00525,1.00E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,W4B,NA,10/1/10,5.14,1,stream,NA,NA,0.624316,0.129488,0.225369,1.53236,0.79823,0.609163,0.0303049,0.021,0.048273543,0.639937327,0.075801086,2.974858308,3.255989746,0.154211459,0.645813544,0.142716797,0.221063415,1.673021264,NA,0.171,0.655587459,0.032,0.003,NA,0.00083,0.00422,0.00397,0.00011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,W4C,1899-12-31 14:15:00,11/7/13,5.47,3,stream,NA,NA,1.112162301,0.187109725,0.074531381,2.369317229,0.123283136,0.731755178,0.008,0.021,0.027062422,0.346996679,0.364916245,2.977828698,2.041515981,0.138806135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,W4C,1899-12-31 14:40:00,7/16/14,5.43,3,stream,NA,NA,0.809248,0.158043,0.0848217,2.22729996,0.079714528,0.702780269,0.008,0.021,0.042214511,0.482736015,0.062015834,2.628896058,1.369287386,0.135840516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.045294771,0.019384129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,W4C,1/1/00 13:54,6/18/19,5.64,1,stream,281695.5545,4870998.446,0.73,0.15,0.07,5.03,0.07,0.54,0.01,0,0.02,0.37,0.08,2.41,1.32,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-056,grab,9.64,0.05,0.031,0.005,0.026,0.008,0.001,0.75,0,0
1925,W4C,1/1/00 14:15,7/2/19,5.65,1,stream,281695.5545,4870998.446,0.76,0.15,0.07,4.89,0.08,0.57,0.01,0,0.02,0.4,0.09,2.39,1.3,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-095,grab,10.61,0.07,0.034,0.005,0.029,0.005,0,0.76,0.004,0.005
1926,W4C,1/1/00 14:42,6/25/19,5.76,1,stream,281695.5545,4870998.446,0.81,0.16,0.11,5.39,0.08,0.54,0,0,0.03,0.34,0.04,2.34,2.65,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-078,grab,9.96,0.06,0.058,0.013,0.045,0.013,0.002,0.74,0,0.01
1927,W4C,1/1/00 15:22,6/6/19,5.51,1,stream,281695.5545,4870998.446,0.63,0.11,0.1,4.47,0.07,0.42,0.01,0,0.02,0.42,0.06,2.18,1.31,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-025,grab,9.02,0.08,0.047,0.007,0.04,0,0.001,0.71,0.006,0.003
1928,W4C,1/1/00 15:32,7/12/19,5.55,1,stream,281695.5545,4870998.446,0.63,0.13,0.1,3.87,0.05,0.53,0.01,0,0.02,0.39,0.03,2.09,1.52,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-121,grab,9.09,0.07,0.04,0.02,0.02,0.007,0,0.68,0.005,0.005
